,Propionibacterium_acnes,Methanosaeta_harundinacea,Hyphomicrobium_unclassified,Methanobacterium_unclassified,Circovirus_like_genome_CB_A,Gordonia_amarae,Olsenella_unclassified,Desulfobacter_postgatei,Gordonia_otitidis,Mycobacterium_fortuitum,Mycobacterium_gilvum,Gordonia_terrae,Tetrasphaera_elongata,Methanosarcina_unclassified,Subdoligranulum_unclassified,Gordonia_alkanivorans,Eggerthella_unclassified,Methanobrevibacter_unclassified,Brevibacterium_unclassified,Verrucomicrobia_bacterium_SCGC_AAA168_E21,Methanosaeta_concilii,Planctomyces_maris,Agromyces_unclassified,Nakamurella_multipartita,Bifidobacterium_longum,Dietzia_unclassified,Eudoraea_adriatica,Pseudomonas_unclassified,Acinetobacter_unclassified,Tsukamurella_unclassified,Methanolobus_unclassified,Cyanobium_unclassified,Bifidobacterium_adolescentis,Microlunatus_phosphovorus,Paracoccus_unclassified,Thiobacillus_denitrificans,Caulobacter_unclassified,Rhodopseudomonas_palustris,Leucobacter_unclassified,Desulfococcus_oleovorans,Kocuria_unclassified,Bifidobacterium_pseudocatenulatum,Lactococcus_lactis,Collinsella_aerofaciens,Methanoplanus_unclassified,Nocardioides_unclassified,Methanomethylovorans_hollandica,Corynebacterium_kroppenstedtii,Brachybacterium_unclassified,Mycobacterium_vanbaalenii
100,0.0,0.0,0.0,0.0,0.0,0.049869759869759875,0.04757575757575758,0.008333333333333333,0.030952380952380946,0.0,0.0,0.0,0.0,0.0,0.06748917748917749,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.022727272727272728,0.0,0.021212121212121213,0.0,0.0,0.029215229215229222,0.0,0.0,0.0,0.0,0.038571428571428576,0.0,0.0,0.0,0.0,0.045512820512820504,0.0,0.0,0.0,0.0,0.0,0.0,0.010909090909090908,0.030952380952380946,0.03571428571428572,0.0,0.0
101,0.06555555555555555,0.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.03888888888888889,0.0,0.019230769230769225,0.0,0.0,0.0,0.012962962962962963,0.0,0.0,0.0,0.0,0.02782816830435878,0.0,0.0,0.0,0.06242165242165243,0.01128747795414462,0.0,0.0,0.002424242424242425,0.0,0.01111111111111111,0.0,0.026530612244897965,0.0,0.0,0.0,0.01111111111111111,0.025384615384615384,0.004273504273504267,0.007010767010767013,0.0,0.0,0.0,0.0,0.0035714285714285774,0.0,0.0,0.0,0.030952380952380946,0.01111111111111111,0.0,0.019230769230769225
102,0.06464135511754561,0.0,0.007272727272727277,0.009523809523809525,0.026666666666666675,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.06523809523809525,0.0,0.0,0.0,0.021428571428571425,0.012500000000000002,0.01458585858585859,0.0,0.015384615384615379,0.019047619047619053,0.0,0.010884353741496603,0.0,0.01339612768184197,0.0,0.007051282051282045,0.05000000000000001,0.0,0.0,0.0,0.0,0.0031746031746031755,0.0,0.0471969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021428571428571432,0.0,0.0,0.0,0.0
103,0.0985137085137085,0.013333333333333332,0.05,0.0,0.01,0.0,0.0,0.0,0.030952380952380946,0.0,0.013333333333333336,0.030952380952380946,0.0,0.05873015873015872,0.023333333333333334,0.0,0.01,0.0,0.027777777777777773,0.02922077922077922,0.0,0.0,0.04494949494949495,0.0,0.0,0.002424242424242425,0.0,0.012121212121212121,0.0,0.0,0.012727272727272726,0.0,0.0,0.009670329670329677,0.0,0.013333333333333332,0.0,0.0,0.008888888888888889,0.0,0.025384615384615384,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.011282051282051281,0.0,0.0
104,0.005454545454545456,0.0,0.02142857142857143,0.04878787878787878,0.015384615384615377,0.0251404958677686,0.05,0.0577922077922078,0.0,0.0,0.03256410256410256,0.0,0.019230769230769225,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.02777777777777778,0.019230769230769232,0.03666666666666667,0.0,0.018000000000000002,0.0,0.05,0.0,0.02142857142857143,0.0,0.0,0.0,0.02922077922077922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008205128205128212,0.006666666666666666,0.0,0.0,0.0,0.010940170940170944
105,0.0,0.0,0.0,0.0,0.011636363636363634,0.049755880483153214,0.02922077922077922,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.0394047619047619,0.01111111111111111,0.0,0.0,0.004273504273504267,0.0,0.066,0.0,0.02777777777777778,0.0,0.0,0.026666666666666665,0.0601010101010101,0.0,0.0,0.0,0.008465608465608466,0.0,0.03666666666666667,0.006349206349206356,0.0,0.0,0.060921522921522905,0.0,0.05,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.021428571428571422
106,0.02142857142857143,0.0,0.0,0.012121212121212123,0.012121212121212123,0.0,0.0,0.03,0.015384615384615377,0.013333333333333332,0.0,0.031098901098901087,0.0,0.0,0.008974358974358974,0.015714285714285705,0.027777777777777773,0.0,0.0,0.008818342151675486,0.014918414918414918,0.02077922077922078,0.0,0.0,0.0,0.0,0.003663003663003668,0.0,0.0,0.02222222222222222,0.009696969696969699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333332,0.0,0.015277777777777779,0.0,0.0,0.012313612313612315,0.008678500986193285,0.024936174936174938,0.015714285714285705,0.015873015873015872,0.0,0.017389875082182784
107,0.0,0.0,0.048176638176638184,0.03666666666666667,0.030952380952380946,0.0,0.0,0.0014957264957264882,0.04578754578754578,0.027777777777777773,0.0601010101010101,0.0,0.0,0.0,0.0,0.0,0.01893491124260354,0.01111111111111111,0.0,0.0,0.05654160654160654,0.015384615384615377,0.0,0.0,0.0,0.010666666666666665,0.013675213675213673,0.0,0.028815628815628814,0.0,0.025384615384615384,0.008465608465608464,0.0,0.0,0.0,0.0,0.0,0.0,0.025396825396825397,0.0,0.0,0.0,0.011904761904761904,0.0,0.013675213675213673,0.0,0.013186813186813199,0.0,0.0,0.0
108,0.06476767676767677,0.013333333333333336,0.0,0.026666666666666672,0.019047619047619053,0.0,0.02777777777777778,0.0,0.03555555555555556,0.0,0.0,0.016507936507936506,0.0,0.026888888888888886,0.0,0.0,0.022727272727272728,0.03311111111111111,0.0,0.0,0.012121212121212121,0.0,0.0,0.014918414918414918,0.0,0.0,0.0,0.0,0.01006993006993007,0.0,0.08666666666666667,0.0,0.0,0.014545454545454545,0.011111111111111112,0.0,0.012121212121212123,0.0,0.0,0.008888888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.043504273504273515,0.02727272727272727,0.0,0.0
109,0.03888888888888889,0.02922077922077922,0.04,0.05523809523809524,0.028571428571428574,0.034615384615384624,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06523809523809523,0.0,0.0,0.0,0.028571428571428574,0.0,0.0,0.05888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.01,0.0,0.02077922077922078,0.0,0.0,0.0,0.01111111111111111,0.0,0.0
110,0.06801087801087802,0.0,0.04076923076923078,0.0,0.01527777777777778,0.0,0.0,0.0,0.05633699633699634,0.0,0.043650793650793655,0.0,0.05000000000000001,0.0,0.0,0.015151515151515154,0.027828168304358785,0.0,0.0,0.0,0.02,0.0,0.028571428571428574,0.030000000000000002,0.0,0.0,0.029220779220779224,0.007160839160839162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017454545454545455,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.020779220779220783,0.0,0.0,0.013333333333333334,0.0,0.022222222222222227,0.0
111,0.008791208791208796,0.03076923076923077,0.0,0.0,0.025384615384615384,0.011282051282051281,0.0,0.0,0.0,0.016507936507936506,0.0,0.028571428571428574,0.0,0.009008769008769017,0.0,0.0,0.009696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053724053724053785,0.0,0.02380952380952381,0.0,0.0,0.0,0.014444444444444437,0.04644444444444445,0.0,0.03461538461538462,0.0,0.01388888888888889,0.0,0.0,0.0,0.030952380952380946,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.008333333333333333,0.0
112,0.034615384615384624,0.04770784770784771,0.04855699855699856,0.009523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.012121212121212123,0.0,0.0,0.0,0.03787878787878788,0.015384615384615377,0.0,0.0,0.0,0.06212121212121212,0.024615384615384615,0.0,0.0,0.022222222222222223,0.02222222222222222,0.05,0.0,0.0,0.0,0.01111111111111111,0.0,0.019999999999999997,0.012467532467532474,0.015714285714285705,0.0,0.0,0.03515151515151515,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.014692846835703977,0.0,0.0,0.0125,0.07088435374149658,0.0
113,0.005079365079365082,0.05,0.030596373323646057,0.05,0.0,0.0,0.043333333333333335,0.05,0.0,0.027777777777777773,0.0,0.02727272727272727,0.0,0.06079365079365079,0.01,0.0,0.03923483923483924,0.014769230769230774,0.013333333333333332,0.0,0.0,0.0,0.0,0.016,0.0,0.014835164835164835,0.0,0.0,0.010909090909090908,0.0,0.0,0.0,0.0,0.015714285714285705,0.0,0.0,0.0,0.0,0.019047619047619046,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.021010101010101007,0.0,0.011282051282051281,0.0
114,0.03755555555555555,0.013090909090909094,0.007272727272727273,0.0,0.030952380952380946,0.022675736961451243,0.006666666666666666,0.013227513227513232,0.0,0.010884353741496601,0.0,0.0,0.0,0.0,0.00938912938912939,0.0,0.045555555555555544,0.0,0.0,0.0,0.00486111111111111,0.0,0.05,0.0,0.030158730158730163,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0060606060606060615,0.0,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,0.03258838383838384,0.005950413223140497,0.0,0.011287477954144618,0.0,0.0,0.017454545454545452,0.026666666666666672,0.0,0.0,0.0
115,0.0,0.0,0.05,0.0,0.0,0.0,0.024126984126984136,0.01111111111111111,0.026666666666666672,0.0,0.02373626373626373,0.0,0.0,0.0,0.0,0.02181818181818182,0.01,0.014444444444444446,0.0,0.0,0.01111111111111111,0.0,0.004166666666666668,0.0,0.0,0.022727272727272728,0.0,0.01616161616161616,0.01978021978021978,0.0,0.0,0.0,0.0,0.054375624375624376,0.0,0.0,0.0,0.0,0.014835164835164838,0.0,0.04673593073593073,0.0,0.0,0.0,0.0,0.0,0.0,0.030952380952380946,0.0,0.009696969696969699
116,0.034615384615384624,0.0,0.0,0.025384615384615384,0.0,0.034615384615384624,0.02142857142857143,0.0,0.019047619047619053,0.0,0.05,0.0,0.025384615384615384,0.03523809523809525,0.07094017094017094,0.0,0.0,0.0,0.0,0.0,0.011282051282051283,0.0,0.0125,0.0,0.0,0.0,0.02777777777777778,0.0,0.02333333333333333,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0070512820512820444,0.0,0.0,0.0,0.0,0.017389875082182784,0.01111111111111111,0.0,0.0,0.009696969696969699,0.0,0.015384615384615377,0.0,0.024615384615384615,0.01607142857142857
117,0.005454545454545456,0.0,0.051443001443001436,0.0,0.014835164835164835,0.0,0.0,0.017676767676767673,0.0,0.0,0.034615384615384624,0.05556776556776556,0.04438561438561438,0.0,0.0,0.015384615384615377,0.0053724053724053785,0.008641975308641973,0.0,0.0,0.0,0.0,0.0,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034615384615384624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052273504273504266,0.0,0.017777777777777774,0.0,0.0,0.0,0.0,0.0,0.0
118,0.03258145363408521,0.0,0.02005012531328321,0.0,0.031925968768074034,0.03859649122807018,0.05088658529954077,0.0,0.025910931174089068,0.03508771929824561,0.022556390977443608,0.0,0.020050125313283214,0.0,0.0,0.0,0.0,0.03286499075972761,0.0,0.0,0.01619433198380566,0.0,0.0,0.0,0.0,0.028070175438596492,0.0,0.0,0.0,0.019227556069661346,0.046826467879099457,0.0,0.0,0.0,0.0,0.0092539039907461,0.0,0.0,0.05263157894736842,0.0,0.0,0.03258145363408521,0.006683375104427736,0.0,0.010796221322537112,0.0,0.0,0.0,0.019931485518530044,0.0
119,0.0,0.07360157790927022,0.011082251082251086,0.05318681318681319,0.0,0.0,0.015714285714285705,0.0,0.05000000000000001,0.0,0.0,0.015384615384615377,0.0,0.05588744588744589,0.0202020202020202,0.0,0.0,0.009696969696969699,0.0,0.013675213675213673,0.029687645687645692,0.0,0.0,0.017389875082182784,0.0,0.0,0.01142857142857143,0.0,0.0,0.02333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333332,0.023333333333333334,0.014835164835164835,0.0,0.0,0.0,0.0,0.0,0.017676767676767673,0.0,0.0,0.013186813186813199,0.02095238095238096,0.0
120,0.06538461538461537,0.046467236467236474,0.04703703703703704,0.05,0.030952380952380946,0.008791208791208796,0.03448514448514448,0.0,0.016410256410256407,0.030952380952380946,0.0,0.015384615384615377,0.0,0.0,0.010256410256410256,0.0,0.0,0.0,0.008791208791208796,0.030952380952380946,0.0,0.021428571428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703704,0.0,0.0,0.03629629629629629,0.0,0.0,0.022727272727272728,0.0,0.002524654832347136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019047619047619053,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.021428571428571422,0.0,0.022727272727272728,0.022727272727272728,0.013333333333333332,0.0,0.0,0.0,0.019047619047619053,0.0,0.013333333333333336,0.022727272727272728,0.014660894660894663,0.0,0.01111111111111111,0.03666666666666667,0.0,0.030952380952380946,0.01616161616161616,0.0,0.0,0.0,0.012121212121212121,0.0,0.0,0.0,0.008888888888888887,0.0,0.0,0.0,0.0,0.05311688311688312,0.0,0.09999999999999999,0.022727272727272728,0.0,0.0,0.019393939393939394,0.028571428571428574,0.0,0.01751515151515151,0.0,0.0,0.0,0.0,0.03666666666666667
122,0.04060150375939849,0.0,0.0,0.04944178628389155,0.0,0.0,0.0,0.024561403508771926,0.0,0.0,0.0,0.0,0.0,0.02392344497607656,0.018607123870281763,0.0,0.009096816114359972,0.0,0.0,0.0,0.0,0.015037593984962405,0.018607123870281767,0.0,0.03258145363408521,0.0,0.0,0.0,0.0,0.0,0.0,0.009022556390977451,0.0,0.010025062656641603,0.002005012531328324,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.04984582668793196,0.0,0.011695906432748537,0.0,0.0,0.0,0.013032581453634094
123,0.07755555555555557,0.0,0.0,0.03504761904761905,0.027777777777777773,0.0,0.0,0.0,0.027777777777777773,0.0,0.0,0.05,0.03354700854700855,0.0,0.0,0.0,0.019047619047619053,0.019393939393939397,0.0,0.0,0.008888888888888887,0.019230769230769225,0.0,0.0,0.0,0.0,0.0,0.01616161616161616,0.013333333333333332,0.0,0.0,0.002424242424242425,0.0,0.04134920634920635,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.04999999999999999,0.026666666666666672,0.009350649350649349,0.030952380952380946,0.013186813186813199,0.0,0.038571428571428576,0.025384615384615384,0.0,0.0,0.019047619047619053,0.034615384615384624,0.0,0.048585858585858586,0.019230769230769232,0.0,0.0,0.03666666666666667,0.015714285714285705,0.009670329670329677,0.0,0.0,0.01142857142857143,0.015384615384615385,0.015384615384615377,0.011282051282051281,0.003636363636363638,0.01111111111111111,0.0,0.03232323232323232,0.0,0.0,0.03636363636363636,0.0,0.0,0.021428571428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.013223140495867768,0.0,0.0
125,0.023333333333333324,0.023376623376623384,0.09465608465608466,0.030952380952380946,0.034615384615384624,0.0070512820512820444,0.025384615384615384,0.0,0.0,0.024615384615384615,0.019047619047619053,0.030952380952380946,0.0,0.0,0.0,0.05318681318681319,0.0,0.0,0.015384615384615385,0.0,0.026666666666666672,0.023333333333333324,0.0,0.0053724053724053785,0.011851851851851853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666666666666667,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03461538461538462,0.0368131868131868,0.0,0.0,0.010158730158730162,0.0,0.018648018648018648,0.034615384615384624,0.019230769230769225
126,0.036666666666666674,0.0,0.050956450956450954,0.06732600732600734,0.013333333333333334,0.025384615384615387,0.06476190476190477,0.02272727272727273,0.01714285714285714,0.0,0.0,0.0,0.0,0.017777777777777778,0.0019536019536019584,0.0,0.0,0.023376623376623388,0.038888888888888896,0.0,0.0,0.0,0.0,0.027828168304358785,0.0,0.04561327561327561,0.020317460317460324,0.011111111111111112,0.0,0.0,0.0036363636363636385,0.020000000000000004,0.0,0.029220779220779224,0.0,0.0,0.0,0.0,0.0,0.009696969696969699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03095238095238095,0.0
127,0.015714285714285705,0.0,0.1137658637658638,0.0,0.0,0.021818181818181816,0.02222222222222222,0.01142857142857143,0.05,0.08527472527472527,0.0,0.0,0.0,0.0,0.0,0.015384615384615377,0.0,0.0,0.0,0.021428571428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.01904761904761905,0.0,0.0191005291005291,0.0,0.0,0.0,0.0,0.0,0.020769230769230772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.015384615384615377,0.028571428571428574,0.0
128,0.012121212121212121,0.025384615384615384,0.03666666666666667,0.02142857142857143,0.0,0.0,0.030000000000000006,0.01142857142857143,0.0,0.0,0.01128747795414462,0.0,0.0,0.0,0.0,0.0,0.0,0.030246913580246913,0.0,0.0,0.0,0.017142857142857137,0.0,0.0,0.0,0.02777777777777778,0.0,0.0,0.0,0.03978354978354979,0.0,0.0,0.05808641975308641,0.0,0.0,0.0,0.0,0.0,0.012121212121212121,0.0,0.0,0.0,0.021428571428571422,0.019047619047619046,0.0,0.02222222222222222,0.01875,0.0,0.0,0.0
129,0.0,0.04250669964955679,0.02922077922077922,0.022727272727272728,0.030952380952380946,0.0,0.0,0.02777777777777778,0.040659340659340654,0.0,0.008547008547008548,0.0,0.0,0.014848484848484847,0.018585858585858588,0.0,0.030000000000000006,0.030995670995670993,0.0,0.019047619047619053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615377,0.011636363636363634,0.0,0.0,0.02188034188034188,0.0,0.0,0.0,0.0,0.0,0.0,0.016363636363636365,0.009523809523809523,0.0,0.030952380952380946,0.0,0.0,0.006666666666666666
130,0.0,0.017460317460317468,0.0,0.0,0.0,0.052393162393162385,0.025384615384615384,0.0,0.0,0.0,0.024615384615384615,0.030158730158730163,0.0,0.0,0.0,0.034285714285714294,0.04985347985347985,0.0,0.0,0.0,0.0,0.0,0.03857142857142857,0.0,0.011999999999999999,0.02416666666666667,0.0,0.0,0.015238095238095236,0.0,0.004761904761904764,0.0,0.0,0.023333333333333334,0.0,0.0,0.037619047619047614,0.0,0.0,0.008333333333333333,0.01142857142857143,0.0,0.0,0.0,0.01142857142857143,0.021212121212121213,0.0,0.023333333333333324,0.029841269841269842,0.0
131,0.06616161616161616,0.023333333333333324,0.0,0.0125,0.0,0.0,0.044761904761904746,0.03666666666666667,0.0,0.0,0.02857142857142857,0.0,0.0,0.012000000000000004,0.0,0.0,0.026888888888888886,0.0,0.0,0.02922077922077922,0.005454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.03888888888888889,0.0,0.0,0.008465608465608466,0.0,0.0,0.0,0.0,0.008333333333333333,0.0027777777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021428571428571422,0.0,0.0
132,0.08857142857142856,0.05235653235653237,0.036197802197802206,0.019753086419753083,0.024615384615384615,0.05,0.0,0.0,0.0,0.0,0.023333333333333324,0.0,0.013675213675213673,0.01142857142857143,0.023333333333333334,0.04461538461538461,0.0,0.0,0.04255411255411255,0.0,0.022222222222222223,0.030952380952380946,0.0,0.0,0.0,0.039597562930896266,0.0,0.0,0.0,0.0,0.0,0.02493506493506494,0.0,0.03787878787878788,0.0,0.0,0.02749999999999999,0.0,0.0,0.0,0.018347578347578344,0.0,0.0,0.016,0.0,0.0,0.0,0.015714285714285705,0.0,0.0
133,0.025108225108225114,0.04981684981684982,0.0,0.0,0.013333333333333332,0.019999999999999997,0.030952380952380946,0.026666666666666665,0.015714285714285705,0.0,0.0,0.024615384615384615,0.0611111111111111,0.0,0.0,0.049166666666666664,0.026888888888888886,0.0,0.0,0.0,0.0,0.01142857142857143,0.0,0.0,0.0,0.03995238095238095,0.0,0.0,0.0,0.0,0.0,0.02718253968253968,0.0,0.013333333333333332,0.0,0.0,0.017680097680097685,0.003111111111111115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.09222222222222223,0.025384615384615384,0.0,0.07745587745587745,0.0,0.022727272727272728,0.04734265734265734,0.02922077922077922,0.0,0.0,0.021428571428571422,0.0,0.009696969696969697,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.03711538461538462,0.0,0.0,0.0,0.019073114385614383,0.0,0.0,0.0,0.0,0.03371794871794871,0.0,0.02505272505272505,0.0,0.022727272727272728,0.013186813186813199,0.004273504273504267,0.0,0.0,0.0,0.0070512820512820444,0.0,0.0,0.0,0.033294853294853294,0.03432915464165465,0.03,0.0,0.0,0.0,0.0
135,0.01142857142857143,0.027777777777777773,0.023333333333333334,0.03,0.0,0.017777777777777774,0.011636363636363634,0.052554112554112555,0.0,0.0,0.0,0.05,0.0,0.0,0.022727272727272728,0.0,0.0,0.030246913580246913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05990240062967336,0.0,0.030952380952380946,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.046825396825396826,0.0,0.019753086419753083,0.0,0.030952380952380946,0.004444444444444447,0.0,0.0,0.008888888888888889,0.0,0.013223140495867768,0.0,0.0,0.0
136,0.034615384615384624,0.0,0.0,0.032380952380952385,0.0,0.07538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333333333333333,0.0,0.0,0.0,0.03787878787878788,0.045897435897435904,0.01,0.0070512820512820444,0.05375180375180375,0.0,0.0,0.015384615384615377,0.0,0.0,0.010769230769230772,0.0,0.0,0.02857142857142857,0.0,0.024615384615384615,0.0,0.022727272727272728,0.02967676767676768,0.0,0.0,0.0,0.008333333333333333,0.0,0.03666666666666667,0.0,0.02333333333333333,0.0,0.0,0.0,0.015384615384615377,0.0,0.0
137,0.06079365079365081,0.0,0.04272727272727274,0.008888888888888889,0.0,0.0,0.006666666666666667,0.011428571428571432,0.10111111111111112,0.0,0.03232323232323233,0.05071428571428573,0.012121212121212123,0.007619047619047628,0.0,0.0,0.0,0.03787878787878789,0.0,0.01923076923076923,0.012000000000000005,0.0,0.012500000000000002,0.0,0.009880341880341882,0.0,0.005454545454545457,0.0,0.021428571428571432,0.0,0.005454545454545457,0.03461538461538463,0.015238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01904761904761905,0.0,0.010101010101010102
138,0.0,0.030075187969924817,0.06739935237542893,0.0,0.03258145363408521,0.0,0.0,0.0,0.0,0.011228070175438596,0.0,0.046337054758107385,0.0,0.05263157894736842,0.018607123870281763,0.0,0.014035087719298246,0.008771929824561403,0.03987240829346093,0.0,0.0,0.0,0.011695906432748537,0.0,0.0,0.0,0.0,0.0,0.0,0.01843700159489633,0.0,0.020792722547108507,0.020050125313283207,0.0,0.0,0.013609782030834666,0.0,0.0,0.0,0.0,0.0,0.012248803827751193,0.0,0.0,0.012774360142781197,0.0,0.0,0.0,0.0,0.0
139,0.020769230769230772,0.06523809523809523,0.06,0.0,0.0,0.011904761904761911,0.0,0.0,0.030952380952380946,0.0,0.0,0.0,0.0,0.03666666666666667,0.0,0.025384615384615384,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.018648018648018648,0.0,0.0,0.01111111111111111,0.0,0.0,0.0,0.030692640692640695,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.03,0.0,0.0,0.0,0.026666666666666672,0.0
140,0.08222222222222222,0.01142857142857143,0.07592592592592592,0.0,0.02922077922077922,0.02333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02077922077922078,0.0,0.016363636363636365,0.08930735930735931,0.0,0.02922077922077922,0.0,0.0512987012987013,0.0,0.0,0.017582417582417586,0.030952380952380946,0.02,0.0,0.023232323232323233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.06000000000000001,0.0,0.05449735449735449,0.0,0.0,0.0
141,0.08461538461538462,0.0,0.0202020202020202,0.027777777777777773,0.03555555555555556,0.034615384615384624,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.02853146853146853,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.016507936507936506,0.0,0.015384615384615377,0.027777777777777773,0.03787878787878788,0.03666666666666667,0.0,0.014769230769230774,0.0,0.0,0.0,0.0,0.01333333333333333,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.021428571428571422,0.0,0.0,0.0,0.0,0.019047619047619053,0.0,0.012121212121212123,0.013186813186813199
142,0.0,0.013333333333333332,0.025384615384615384,0.0,0.0,0.05809523809523809,0.0,0.0,0.0,0.0125,0.025384615384615384,0.012121212121212123,0.018000000000000002,0.030000000000000006,0.0,0.0,0.0,0.06607142857142856,0.0,0.015384615384615377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038095238095238217,0.0,0.0,0.025757575757575757,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02285714285714285,0.0,0.0,0.023333333333333324,0.0232878232878233,0.025384615384615384
143,0.11297036297036298,0.0,0.0,0.04111111111111111,0.034285714285714294,0.0,0.0,0.0,0.025384615384615384,0.013675213675213673,0.0,0.0,0.004273504273504267,0.0,0.030121212121212125,0.0,0.0,0.0,0.0202020202020202,0.0,0.02294871794871795,0.03787878787878788,0.0,0.017676767676767673,0.0,0.0,0.0,0.0,0.03787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012121212121212123,0.013333333333333332,0.0,0.0,0.0,0.0,0.0053724053724053785,0.0,0.0,0.0,0.013333333333333332,0.025384615384615384,0.0,0.0
144,0.08461538461538462,0.02777777777777778,0.0,0.0,0.025974025974025972,0.0,0.0,0.02424242424242424,0.0,0.0,0.0,0.0,0.0,0.012121212121212121,0.03,0.017142857142857144,0.0,0.03666666666666667,0.0,0.015384615384615377,0.0,0.034615384615384624,0.0,0.023333333333333334,0.0,0.016666666666666666,0.0,0.0,0.0,0.0014652014652014667,0.0,0.0,0.023137973137973146,0.0,0.0,0.0,0.02333333333333333,0.0,0.0,0.05907738095238095,0.0,0.0,0.0,0.013636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
